school_id,region,division,language,Municipality,District_Name,Barangay,Ownership,Classification,Management,Level,n_test_takers_x,school_low_emerging_total,school_high_emerging_total,school_developing_total,school_transitioning_total,school_at_grade_level_total,school_low_emerging_percent,school_high_emerging_percent,school_developing_percent,school_transitioning_percent,school_at_grade_level_percent,g1_mt_low_emerging,g1_mt_high_emerging,g1_mt_developing,g1_mt_transitioning,g1_mt_at_grade_level,g1_mt_total,g2_mt_low_emerging,g2_mt_high_emerging,g2_mt_developing,g2_mt_transitioning,g2_mt_at_grade_level,g2_mt_total,g2_fil_low_emerging,g2_fil_high_emerging,g2_fil_developing,g2_fil_transitioning,g2_fil_at_grade_level,g2_fil_total,g3_mt_low_emerging,g3_mt_high_emerging,g3_mt_developing,g3_mt_transitioning,g3_mt_at_grade_level,g3_mt_total,g3_fil_low_emerging,g3_fil_high_emerging,g3_fil_developing,g3_fil_transitioning,g3_fil_at_grade_level,g3_fil_total,g3_eng_low_emerging,g3_eng_high_emerging,g3_eng_developing,g3_eng_transitioning,g3_eng_at_grade_level,g3_eng_total,District,School_Name,Address,total_enrollees,total_facilities,total_teachers,n_test_takers_y,english_mps,filipino_mps,mother_tongue_mps,numeracy_mps,mps,overall_mps
120780,Region VIII,Biliran,Waray,BILIRAN,Lone District,HUGPA,Public,Partially Urban,DepED Managed,Purely ES,58,23,0,7,25,3,0.396551724,0,0.120689655,0.431034483,0.051724138,7,0,5,6,0,18,12,0,0,9,0,21,12,0,0,9,0,21,4,0,0,9,6,19,4,0,1,14,0,19,4,0,2,10,3,19,Biliran,Hugpa ES,not applicable,133,4,8,20,98.33333333,98.66666667,89.55555556,79,93.38709677,95.51851852
120781,Region VIII,Biliran,Waray,BILIRAN,Lone District,JULITA,Public,Partially Urban,DepED Managed,Purely ES,133,27,38,18,40,10,0.203007519,0.285714286,0.135338346,0.30075188,0.07518797,15,21,5,0,0,41,12,7,9,15,1,44,12,7,9,16,0,44,6,0,7,19,16,48,6,1,5,27,9,48,0,10,4,24,10,48,Biliran,Julita ES,Real,290,4,15,39,83.76068376,84.38746439,73.84615385,61.92307692,78.2464847,80.66476733
120782,Region VIII,Biliran,Waray,BILIRAN,Lone District,SAN ISIDRO (POB.),Public,Partially Urban,DepED Managed,Purely ES,62,19,17,17,7,2,0.306451613,0.274193548,0.274193548,0.112903226,0.032258065,4,5,3,2,1,15,11,6,4,5,0,26,10,3,9,3,1,26,13,0,4,4,0,21,12,0,8,1,0,21,5,9,5,2,0,21,Biliran,Pinangomhan ES,,157,6,10,24,94.62962963,94.62962963,84.53703704,81.45833333,90,91.2654321
120783,Region VIII,Biliran,Waray,BILIRAN,Lone District,SANGGALANG,Public,Partially Urban,DepED Managed,Purely ES,53,9,9,12,15,8,0.169811321,0.169811321,0.226415094,0.283018868,0.150943396,8,4,0,0,0,12,1,4,10,6,0,21,1,3,10,7,0,21,0,0,4,5,11,20,0,2,4,14,0,20,0,2,2,8,8,20,Biliran,Sangalang Elementary School,not applicable,148,5,8,21,91.42857143,87.08994709,80,72.85714286,84.4546851,86.17283951
120784,Region VIII,Biliran,Waray,BILIRAN,Lone District,VILLA ENAGE (BARAS),Public,Partially Urban,DepED Managed,Purely ES,103,43,21,12,24,3,0.417475728,0.203883495,0.116504854,0.233009709,0.029126214,25,7,0,1,0,33,14,2,10,5,0,31,11,7,9,4,0,31,9,1,3,13,13,39,6,4,6,23,0,39,7,7,3,19,3,39,Biliran,Villa Enage Elemenetary School,Villa Enage,255,5,8,34,93.07189542,90.98039216,81.63398693,71.91176471,86.41366224,88.5620915
120758,Region VIII,Biliran,Sinugbuanong Binisaya,ALMERIA,Lone District,POBLACION,Public,Partially Urban,DepED Managed,Purely ES,161,44,26,20,60,11,0.273291926,0.161490683,0.124223603,0.372670808,0.068322981,34,18,0,0,0,52,14,4,11,25,0,54,9,8,13,24,0,54,6,0,1,18,30,55,5,0,0,32,18,55,1,0,7,36,11,55,Almeria,Almeria CS,DELA PAZ STREET,442,5,26,67,71.70812604,75.65505804,79.56882255,80.2238806,76.23495426,75.64400221
120786,Region VIII,Biliran,Sinugbuanong Binisaya,CABUCGAYAN,Lone District,BUNGA,Public,Partially Urban,DepED Managed,Purely ES,202,14,30,68,62,28,0.069306931,0.148514852,0.336633663,0.306930693,0.138613861,11,2,21,5,0,39,2,11,27,23,11,74,2,12,29,26,5,74,11,1,10,27,40,89,8,8,12,49,12,89,1,16,18,31,23,89,Cabucgayan,Bunga ES,Rizal street,587,7,28,76,93.74269006,87.10526316,85.11695906,88.48684211,88.63327674,88.65497076
120787,Region VIII,Biliran,Sinugbuanong Binisaya,CABUCGAYAN,Lone District,CAANIBONGAN,Public,Partially Urban,DepED Managed,Purely ES,39,9,15,4,7,4,0.230769231,0.384615385,0.102564103,0.17948718,0.102564103,6,4,0,0,0,10,3,1,5,2,1,12,3,4,3,2,0,12,0,0,6,9,2,17,0,2,6,7,2,17,0,7,1,5,4,17,Cabucgayan,Caanibongan ES,Caanibongan,76,4,5,6,95.18518519,91.85185185,85.18518519,75,88.70967742,90.74074074
120788,Region VIII,Biliran,Waray,CABUCGAYAN,Lone District,MAGBANGON (POB.),Public,Partially Urban,DepED Managed,Purely ES,260,35,53,36,112,24,0.134615385,0.203846154,0.138461539,0.430769231,0.092307692,28,40,0,8,0,76,15,17,21,31,5,89,7,9,22,45,6,89,0,1,11,74,9,95,1,0,7,68,19,95,0,4,14,59,18,95,Cabucgayan,Cabucgayan Central School,Real St.,675,7,29,99,85.23007856,84.1301908,80.6285073,82.22222222,83.18670577,83.32959222
120789,Region VIII,Biliran,Sinugbuanong Binisaya,CABUCGAYAN,Lone District,BUNGA,Public,Partially Urban,DepED Managed,Purely ES,51,7,22,15,7,0,0.137254902,0.431372549,0.294117647,0.137254902,0,4,15,0,0,0,19,2,0,11,2,0,15,2,0,11,2,0,15,2,2,2,5,6,17,1,4,4,8,0,17,1,7,4,5,0,17,Cabucgayan,Capayas Elementary School,Sitio Capayas,121,3,9,22,96.96969697,99.09090909,90.2020202,97.5,95.68914956,95.42087542
120790,Region VIII,Biliran,Sinugbuanong Binisaya,CABUCGAYAN,Lone District,CASIAWAN,Public,Partially Urban,DepED Managed,Purely ES,72,14,21,20,14,3,0.194444444,0.291666667,0.277777778,0.194444444,0.041666667,8,9,1,0,0,18,6,6,8,4,1,25,6,7,10,2,0,25,1,1,6,10,11,29,1,3,9,14,2,29,0,5,9,12,3,29,Cabucgayan,Casiawan ES,not applicable,192,5,8,33,86.06060606,84.57912458,73.8047138,84.09090909,81.81818182,81.48148148
120791,Region VIII,Biliran,Sinugbuanong Binisaya,CABUCGAYAN,Lone District,BASO,Public,Partially Urban,DepED Managed,Purely ES,91,17,12,19,41,2,0.186813187,0.131868132,0.208791209,0.450549451,0.021978022,16,1,0,17,0,34,1,0,7,16,3,27,1,1,15,10,0,27,4,1,4,15,6,30,0,7,7,16,0,30,0,10,4,14,2,30,Cabucgayan,J.D. Garcia ES,not applicable,248,6,11,34,95.62091503,91.96078431,79.1503268,90.29411765,89.08918406,88.91067538
120792,Region VIII,Biliran,Waray,CABUCGAYAN,Lone District,LANGGAO,Public,Partially Urban,DepED Managed,Purely ES,96,10,22,28,29,7,0.104166667,0.229166667,0.291666667,0.302083333,0.072916667,6,19,0,1,2,28,3,2,20,3,4,32,3,3,13,10,3,32,0,0,0,0,0,0,1,0,9,22,4,36,1,0,15,18,2,36,Cabucgayan,LANGGAO ES,Not applicable,236,6,10,29,77.08812261,71.95402299,77.16475096,70.51724138,74.77196885,75.40229885
120793,Region VIII,Biliran,Waray,CABUCGAYAN,Lone District,LOOC,Public,Partially Urban,DepED Managed,Purely ES,193,38,11,24,108,12,0.196891192,0.056994819,0.124352332,0.559585492,0.062176166,31,0,0,23,1,55,15,2,14,36,6,73,5,2,14,45,7,73,8,0,9,43,5,65,5,4,11,42,3,65,2,9,10,40,4,65,Cabucgayan,Looc ES,Looc Street,396,6,16,48,91.2962963,91.99074074,85.87962963,88.64583333,89.58333333,89.72222222
120794,Region VIII,Biliran,Waray,CABUCGAYAN,Lone District,PAWIKAN,Public,Partially Urban,DepED Managed,Purely ES,89,18,35,20,16,0,0.202247191,0.393258427,0.224719101,0.179775281,0,7,19,4,0,0,30,12,7,8,5,0,32,9,12,7,4,0,32,2,3,9,13,0,27,2,4,7,14,0,27,2,4,9,12,0,27,Cabucgayan,Pawikan ES,not applicable,230,4,10,36,66.66666667,89.75308642,73.33333333,76.80555556,76.61290323,76.58436214
120795,Region VIII,Biliran,Waray,CABUCGAYAN,Lone District,SALAWAD,Public,Partially Urban,DepED Managed,Purely ES,26,2,7,5,10,2,0.076923077,0.269230769,0.192307692,0.384615385,0.076923077,1,5,1,0,0,7,1,2,2,4,0,9,1,2,2,4,0,9,0,0,0,3,7,10,0,0,1,6,3,10,0,0,2,6,2,10,Cabucgayan,Salawad Elementary School,Salawad cabucgayan biliran,57,5,6,6,87.03703704,90.74074074,78.14814815,70,83.33333333,85.30864198
120796,Region VIII,Biliran,Waray,CABUCGAYAN,Lone District,TALIBONG,Public,Partially Urban,DepED Managed,Purely ES,46,4,13,5,20,4,0.086956522,0.282608696,0.108695652,0.434782609,0.086956522,3,8,0,0,0,11,0,0,7,5,2,14,0,0,5,6,3,14,5,1,0,15,0,21,4,1,0,14,2,21,1,5,0,14,1,21,Cabucgayan,Talibong ES,"Talibong, Cabucgayan, Bilran",105,5,8,22,85.05050505,88.88888889,83.43434343,75.90909091,84.51612903,85.79124579
120815,Region VIII,Biliran,Sinugbuanong Binisaya,CULABA,Lone District,ACABAN,Public,Partially Urban,DepED Managed,Purely ES,30,1,2,6,14,7,0.033333333,0.066666667,0.2,0.466666667,0.233333333,1,2,4,0,1,8,0,0,1,6,7,14,0,0,2,10,2,14,0,0,1,1,6,8,0,0,1,2,5,8,0,0,0,4,4,8,Culaba,Acaban Elementary School,Del Rosario St.,88,6,6,13,83.93162393,82.73504274,76.06837607,89.61538462,82.03473945,80.91168091
120816,Region VIII,Biliran,Sinugbuanong Binisaya,CULABA,Lone District,BACOLOD,Public,Partially Urban,DepED Managed,Purely ES,27,4,5,12,6,0,0.148148148,0.185185185,0.444444444,0.222222222,0,3,2,4,0,0,9,0,0,5,1,0,6,0,0,4,2,0,6,2,2,2,6,0,12,3,1,1,7,0,12,1,3,4,4,0,12,Culaba,Bacolod Elementary School,Not Applicable,62,4,5,10,79.33333333,91.77777778,87.55555556,93.5,87.16129032,86.22222222
120817,Region VIII,Biliran,Waray,CULABA,Lone District,BINONGTOAN,Public,Partially Urban,DepED Managed,Purely ES,53,22,2,7,18,4,0.41509434,0.037735849,0.132075472,0.339622642,0.075471698,21,0,0,0,0,21,2,0,1,10,0,13,1,1,0,10,1,13,1,0,2,14,2,19,0,0,5,14,0,19,0,1,7,8,3,19,Culaba,Binongto-an ES,not applicable,128,5,8,17,70.98039216,70.58823529,86.53594771,90.58823529,77.91271347,76.03485839
120818,Region VIII,Biliran,Sinugbuanong Binisaya,CULABA,Lone District,BOOL EAST (POB.),Public,Partially Urban,DepED Managed,Purely ES,142,38,20,9,45,30,0.267605634,0.14084507,0.063380282,0.316901409,0.211267606,24,11,1,1,0,37,11,0,0,23,8,42,10,0,2,23,7,42,4,1,6,26,26,63,4,1,8,37,13,63,4,9,6,21,23,63,Culaba,Bool ES,Bool East,355,6,15,52,72.99145299,70.2991453,74.48717949,82.59615385,73.88337469,72.59259259
120819,Region VIII,Biliran,Sinugbuanong Binisaya,CULABA,Lone District,CALIPAYAN,Public,Partially Urban,DepED Managed,Purely ES,51,18,1,2,28,2,0.352941177,0.019607843,0.039215686,0.549019608,0.039215686,8,1,0,0,0,9,8,0,0,9,5,22,7,0,1,12,2,22,3,0,4,9,4,20,3,1,7,9,0,20,3,0,1,16,0,20,Culaba,Calipayan ES,"CALIPAYAN, CULABA, BILIRAN",119,4,8,16,61.38888889,68.61111111,58.75,70.9375,63.9516129,62.91666667
120820,Region VIII,Biliran,Waray,CULABA,Lone District,CULABA CENTRAL (POB.),Public,Partially Urban,DepED Managed,Purely ES,251,48,23,34,95,51,0.19123506,0.091633466,0.135458167,0.378486056,0.203187251,32,13,15,5,0,65,15,3,11,29,27,85,13,3,7,40,22,85,20,0,6,42,33,101,16,2,5,60,18,101,3,7,12,50,29,101,Culaba,Culaba CS,not applicable,626,7,27,76,74.18128655,71.60818713,64.26900585,72.5,70.33955857,70.01949318
120821,Region VIII,Biliran,Waray,CULABA,Lone District,HABUHAB,Public,Partially Urban,DepED Managed,Purely ES,54,13,12,1,20,8,0.240740741,0.222222222,0.018518519,0.37037037,0.148148148,9,12,0,0,0,21,1,0,4,11,0,16,1,0,1,14,0,16,3,0,0,6,8,17,3,0,0,6,8,17,3,0,0,6,8,17,Culaba,Habuhab ES,not applicable,148,4,8,21,70.26455026,67.51322751,65.82010582,87.14285714,70.35330261,67.8659612
120822,Region VIII,Biliran,Waray,CULABA,Lone District,LOOC,Public,Partially Urban,DepED Managed,Purely ES,54,22,0,4,28,0,0.407407407,0,0.074074074,0.518518519,0,15,0,0,0,0,15,1,0,0,13,0,14,1,0,0,13,0,14,4,0,0,16,5,25,0,0,3,22,0,25,6,0,4,15,0,25,Culaba,Looc ES,not applicable,158,5,8,33,61.88552189,70.97643098,55.36990028,0.151515152,54.38016529,62.74395105
120823,Region VIII,Biliran,Sinugbuanong Binisaya,CULABA,Lone District,PATAG,Public,Partially Urban,DepED Managed,Purely ES,44,15,7,6,10,6,0.340909091,0.159090909,0.136363636,0.227272727,0.136363636,13,4,1,0,0,18,2,1,4,3,4,14,2,1,5,4,2,14,2,0,0,3,7,12,2,0,0,4,6,12,0,2,0,6,4,12,Culaba,Patag PS,"Patag Culaba, Biliran",105,5,7,12,55.18518519,75.37037037,75.74074074,70,68.92473118,68.7654321
120825,Region VIII,Biliran,Sinugbuanong Binisaya,CULABA,Lone District,SALVACION,Public,Partially Urban,DepED Managed,Purely ES,22,5,2,3,8,4,0.227272727,0.090909091,0.136363636,0.363636364,0.181818182,5,2,3,1,0,11,0,0,1,2,3,6,0,0,0,3,3,6,0,0,0,3,2,5,0,0,0,3,2,5,0,0,0,4,1,5,Culaba,Salvacion Elementary School,not applicable,51,6,4,4,78.88888889,90.55555556,62.77777778,80,77.74193548,77.40740741
120826,Region VIII,Biliran,Waray,CULABA,Lone District,SAN ROQUE,Public,Partially Urban,DepED Managed,Purely ES,52,14,11,3,24,0,0.269230769,0.211538462,0.057692308,0.461538462,0,5,9,1,0,0,15,10,0,2,5,6,23,9,0,0,14,0,23,2,0,0,11,1,14,1,1,2,10,0,14,0,2,2,10,0,14,Culaba,San Roque ES,"Brgy.San Roque, Culaba, Biliran",142,5,8,22,78.68686869,81.41414141,70.60606061,58.40909091,74.51612903,76.9023569
501046,Region VIII,Biliran,Waray,CULABA,Lone District,PINAMIHAGAN,Public,Partially Urban,DepED Managed,ES and JHS (K to 10),60,8,10,18,23,1,0.133333333,0.166666667,0.3,0.383333333,0.016666667,4,7,0,0,0,11,4,0,8,7,1,20,4,0,8,7,1,20,3,1,2,21,2,29,4,0,5,19,1,29,0,3,10,16,0,29,Culaba,Pinamihagan Integrated School,not applicable,223,20,15,25,71.2,69.33333333,77.24444444,88.6,74.65806452,72.59259259
120846,Region VIII,Biliran,Waray,MARIPIPI,Lone District,AGUTAY,Public,Partially Urban,DepED Managed,Purely ES,20,4,2,2,7,5,0.2,0.1,0.1,0.35,0.25,3,0,1,1,1,6,1,1,2,0,1,5,1,1,1,1,1,5,0,1,0,6,2,9,0,1,0,7,1,9,0,1,0,5,3,9,Maripipi,Agutay ES,"Brgy. Agutay, Maripipi, Biliran",67,3,6,9,94.56790123,97.03703704,84.9382716,81.66666667,90.82437276,92.18106996
120847,Region VIII,Biliran,Waray,MARIPIPI,Lone District,BATO,Public,Partially Urban,DepED Managed,Purely ES,51,17,5,0,22,7,0.333333333,0.098039216,0,0.431372549,0.137254902,9,5,0,0,0,14,4,0,0,12,0,16,4,0,0,12,0,16,0,0,0,15,6,21,2,0,0,19,0,21,4,0,0,10,7,21,Maripipi,Bato-Banlas Elementary School,#VALUE!,123,5,8,16,85,83.47222222,83.88888889,90.625,84.95967742,84.12037037
120848,Region VIII,Biliran,Waray,MARIPIPI,Lone District,BINALAYAN WEST,Public,Partially Urban,DepED Managed,Purely ES,47,10,1,2,30,4,0.212765957,0.021276596,0.042553191,0.638297872,0.085106383,5,1,0,4,0,10,5,0,0,12,1,18,5,0,0,13,0,18,2,0,1,14,2,19,1,0,0,18,0,19,0,0,2,13,4,19,Maripipi,Binalayan ES,BINALAYAN WEST,126,6,7,16,80.83333333,83.19444444,79.72222222,80,81.08870968,81.25
120849,Region VIII,Biliran,Waray,MARIPIPI,Lone District,CALBANI,Public,Partially Urban,DepED Managed,Purely ES,12,2,5,5,0,0,0.166666667,0.416666667,0.416666667,0,0,1,5,0,0,0,6,1,0,3,0,0,4,1,0,3,0,0,4,0,0,1,1,0,2,0,0,1,1,0,2,0,0,2,0,0,2,Maripipi,Calbani Elementary School,Real,48,7,3,11,90.50505051,86.66666667,77.17171717,88.18181818,85.21994135,84.78114478
120850,Region VIII,Biliran,Waray,MARIPIPI,Lone District,CANDUHAO,Public,Partially Urban,DepED Managed,Purely ES,14,1,0,0,6,7,0.071428571,0,0,0.428571429,0.5,0,0,0,1,1,2,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,4,6,10,1,0,0,5,4,10,1,0,0,5,4,10,Maripipi,Canduhao ES,"Brgy. Canduhao, Maripipi, Biliran",43,4,6,5,61.33333333,67.55555556,59.55555556,79,64.90322581,62.81481482
120851,Region VIII,Biliran,Waray,MARIPIPI,Lone District,CASIBANG,Public,Partially Urban,DepED Managed,Purely ES,19,1,0,0,9,9,0.052631579,0,0,0.473684211,0.473684211,1,0,0,1,3,5,1,0,0,1,3,5,0,0,0,4,1,5,0,0,0,5,4,9,0,0,0,4,5,9,0,0,0,4,5,9,Maripipi,Casibang ES,not applicable,49,4,5,8,80.83333333,82.77777778,79.16666667,86.25,81.61290323,80.92592593
120852,Region VIII,Biliran,Waray,MARIPIPI,Lone District,DANAO,Public,Partially Urban,DepED Managed,Purely ES,18,5,4,2,6,1,0.277777778,0.222222222,0.111111111,0.333333333,0.055555556,3,4,0,0,0,7,2,0,0,2,0,4,2,0,0,2,0,4,0,0,0,4,3,7,0,0,0,7,0,7,0,0,2,4,1,7,Maripipi,Danao ES,not applicable,35,6,5,4,92.22222222,91.11111111,76.11111111,63.75,83.5483871,86.48148148
120853,Region VIII,Biliran,Waray,MARIPIPI,Lone District,BINONGTO-AN (POBLACION NORTE),Public,Partially Urban,DepED Managed,Purely ES,62,13,11,7,16,15,0.209677419,0.177419355,0.112903226,0.258064516,0.241935484,4,11,4,0,1,20,4,0,0,3,9,16,2,0,1,4,9,16,4,0,3,19,0,26,3,0,0,23,0,26,7,0,2,12,5,26,Maripipi,Maripipi Central School,SAN ISIDRO STREET,165,6,12,29,71.03448276,80.07662835,71.26436782,63.44827586,72.74749722,74.12515964
120854,Region VIII,Biliran,Waray,MARIPIPI,Lone District,OL-OG,Public,Partially Urban,DepED Managed,Purely ES,32,6,0,4,22,0,0.1875,0,0.125,0.6875,0,3,0,0,7,0,10,1,0,0,6,0,7,1,0,1,5,0,7,2,0,1,9,3,15,1,0,1,13,0,15,2,0,3,10,0,15,Maripipi,OL-OG ES,not applicable,68,5,8,8,92.77777778,91.38888889,91.11111111,75,89.59677419,91.75925926
120855,Region VIII,Biliran,Waray,MARIPIPI,Lone District,VIGA,Public,Partially Urban,DepED Managed,Purely ES,47,7,7,6,27,0,0.14893617,0.14893617,0.127659575,0.574468085,0,4,6,0,0,0,10,2,0,6,10,0,18,2,0,3,13,0,18,2,0,3,14,0,19,1,0,4,14,0,19,1,1,3,14,0,19,Maripipi,Viga ES,"Brgy. Viga, Maripipi, Biliran",120,6,8,19,95.78947368,98.47953216,91.34502924,88.94736842,94.39728353,95.20467836
120856,Region VIII,Biliran,Sinugbuanong Binisaya,NAVAL (Capital),Lone District,AGPANGI,Public,Partially Urban,DepED Managed,Purely ES,140,20,38,24,45,13,0.142857143,0.271428571,0.171428571,0.321428571,0.092857143,10,24,3,1,0,38,8,4,17,16,6,51,7,8,15,20,1,51,4,0,5,27,15,51,4,1,7,39,0,51,3,6,6,24,12,51,Naval North,Agpangi ES,not applicable,343,7,15,59,77.62711864,67.79661017,55.10357815,30.76271186,62.18698742,66.84243565
120857,Region VIII,Biliran,Sinugbuanong Binisaya,NAVAL (Capital),Lone District,ATIPOLO,Public,Partially Urban,DepED Managed,Purely ES,161,60,10,22,32,37,0.372670808,0.062111801,0.136645963,0.198757764,0.229813665,39,6,2,1,5,53,21,0,8,9,14,52,21,0,8,9,14,52,7,0,0,23,26,56,8,0,1,30,17,56,0,4,12,22,18,56,Naval North,Atipolo ES,"-ATIPOLO, NAVAL, BILIRAN",394,6,16,49,61.67800454,55.51020408,51.33786848,40,54.08821593,56.17535903
120858,Region VIII,Biliran,Sinugbuanong Binisaya,NAVAL (Capital),Lone District,MABINI,Public,Partially Urban,DepED Managed,Purely ES,79,5,8,24,42,0,0.063291139,0.101265823,0.303797468,0.53164557,0,2,0,5,8,0,15,1,1,11,14,3,30,2,2,13,13,0,30,2,5,8,17,2,34,1,1,8,24,0,34,1,6,6,21,0,34,Naval North,Cornelio P. Limpiado ES,Mabini,203,5,12,37,54.83483483,73.69369369,59.6996997,42.16216216,60.08718396,62.74274274
120859,Region VIII,Biliran,Sinugbuanong Binisaya,NAVAL (Capital),Lone District,LARRAZABAL,Public,Partially Urban,DepED Managed,Purely ES,237,79,49,24,70,15,0.333333333,0.206751055,0.101265823,0.29535865,0.063291139,35,30,1,0,0,66,33,10,24,15,8,90,31,18,21,15,5,90,11,0,1,64,19,95,9,0,1,71,14,95,13,1,2,55,10,81,Naval North,Larrazabal ES,"Larrazabal, Naval, Biliran",626,5,22,70,77.33333333,75.61904762,65.14285714,68.14285714,72.11059908,72.6984127
120860,Region VIII,Biliran,Sinugbuanong Binisaya,NAVAL (Capital),Lone District,PADRE INOCENTES GARCIA (POB.),Public,Partially Urban,DepED Managed,Purely ES,519,61,22,81,237,118,0.117533719,0.04238921,0.156069364,0.456647399,0.227360308,46,0,9,68,33,156,14,8,38,54,56,170,15,12,42,79,23,171,11,2,2,87,90,192,10,2,7,132,41,192,0,10,30,90,62,192,Naval North,Naval CS SPED Center,Garcia St.,1425,8,66,216,78.81687243,75.29835391,64.85596708,58.00925926,71.05734767,72.99039781
120862,Region VIII,Biliran,Sinugbuanong Binisaya,NAVAL (Capital),Lone District,SABANG,Public,Partially Urban,DepED Managed,Purely ES,32,2,8,8,13,1,0.0625,0.25,0.25,0.40625,0.03125,0,7,1,0,0,8,0,2,6,4,0,12,1,0,5,6,0,12,3,0,0,6,3,12,1,0,1,10,0,12,1,1,2,7,1,12,Naval North,Sabang ES,not applicable,67,1,4,10,89.77777778,90,81.11111111,73.5,85.22580645,86.96296296
120863,Region VIII,Biliran,Sinugbuanong Binisaya,NAVAL (Capital),Lone District,SANTO NINO,Public,Partially Urban,DepED Managed,Purely ES,151,23,49,31,47,1,0.152317881,0.324503311,0.205298013,0.311258278,0.006622517,19,21,1,0,0,41,3,8,21,16,0,48,1,13,22,12,0,48,7,5,6,23,21,62,9,4,10,38,1,62,3,15,8,35,1,62,Naval North,STO. NINO ELEMENTARY SCHOOL,Sto. Niño,415,7,18,65,66.56410256,68.23931624,57.09401709,50.23076923,62.19354839,63.96581196
120864,Region VIII,Biliran,Sinugbuanong Binisaya,NAVAL (Capital),Lone District,TALUSTUSAN,Public,Partially Urban,DepED Managed,Purely ES,178,48,36,41,47,6,0.269662921,0.202247191,0.230337079,0.264044944,0.033707865,23,19,8,2,0,52,23,6,21,5,3,58,23,4,18,10,3,58,9,4,11,20,24,68,7,7,17,35,2,68,2,13,15,35,3,68,Naval North,Talustusan ES,Talustusan,389,6,15,58,79.04214559,78.92720307,74.25287356,66.12068966,75.95105673,77.40740741
120865,Region VIII,Biliran,Sinugbuanong Binisaya,NAVAL (Capital),Lone District,ANISLAGAN,Public,Partially Urban,DepED Managed,Purely ES,14,3,0,4,4,3,0.214285714,0,0.285714286,0.285714286,0.214285714,0,0,0,0,0,0,1,0,1,2,3,7,1,0,1,2,3,7,2,0,1,4,0,7,1,0,3,3,0,7,2,0,3,2,0,7,Naval South,Anislagan ES,Anislagan,77,5,5,14,61.9047619,83.80952381,69.04761905,60,70.0921659,71.58730159
120866,Region VIII,Biliran,Sinugbuanong Binisaya,NAVAL (Capital),Lone District,BORAC,Public,Partially Urban,DepED Managed,Purely ES,62,1,7,15,23,16,0.016129032,0.112903226,0.241935484,0.370967742,0.258064516,0,7,8,4,3,22,1,0,4,16,4,25,1,0,7,14,3,25,0,0,0,4,11,15,0,0,1,10,4,15,0,0,0,5,10,15,Naval South,Borac ES,#NAME?,125,3,8,13,85.81196581,89.74358974,83.07692308,86.15384615,86.20347395,86.21082621
120867,Region VIII,Biliran,Sinugbuanong Binisaya,NAVAL (Capital),Lone District,CABUNGAAN,Public,Partially Urban,DepED Managed,Purely ES,33,15,0,4,11,3,0.454545455,0,0.121212121,0.333333333,0.090909091,8,0,4,1,0,13,3,0,0,4,0,7,3,0,0,4,0,7,3,0,0,8,2,13,3,0,0,7,3,13,4,0,0,6,3,13,Naval South,Cabungaan ES,"Cabungaaan,Naval,Biliran",91,6,5,11,93.33333333,89.49494949,82.82828283,85,88.09384164,88.55218855
120868,Region VIII,Biliran,Sinugbuanong Binisaya,NAVAL (Capital),Lone District,CALUMPANG,Public,Partially Urban,DepED Managed,Purely ES,335,74,34,44,127,56,0.220895522,0.101492537,0.131343284,0.379104478,0.167164179,38,25,16,9,9,97,41,4,15,54,11,125,35,9,17,55,9,125,9,0,1,38,65,113,17,0,3,26,67,113,1,0,11,63,38,113,Naval South,CALUMPANG ES,"Calumpang, Naval, Biliran",821,6,33,102,76.47058824,71.52505447,55.18518519,43.62745098,64.6173308,67.72694263
120869,Region VIII,Biliran,Sinugbuanong Binisaya,NAVAL (Capital),Lone District,CAPIÃ‘AHAN,Public,Partially Urban,DepED Managed,Purely ES,138,41,37,18,38,4,0.297101449,0.268115942,0.130434783,0.275362319,0.028985507,24,15,0,1,0,40,17,11,10,8,1,47,17,15,9,6,0,47,2,3,4,34,8,51,6,0,4,38,3,51,0,7,9,31,4,51,Naval South,CAPIÑAHAN ES,"Brgy. Capinahan, Naval, Biliran",352,4,15,48,73.10185185,76.85185185,79.9537037,91.45833333,78.5483871,76.63580247
120870,Region VIII,Biliran,Sinugbuanong Binisaya,NAVAL (Capital),Lone District,CARAYCARAY,Public,Partially Urban,DepED Managed,Purely ES,297,33,74,49,98,43,0.111111111,0.249158249,0.164983165,0.32996633,0.144781145,15,44,7,7,8,81,15,25,28,35,9,112,17,17,30,39,9,112,13,5,6,47,33,104,11,6,10,66,11,104,1,13,12,52,26,104,Naval South,Caraycaray Central School,Salvacion St.,738,4,25,114,65.14619883,66.37426901,61.22807018,47.28070175,62.05998868,64.24951267
120871,Region VIII,Biliran,Sinugbuanong Binisaya,NAVAL (Capital),Lone District,CATMON,Public,Partially Urban,DepED Managed,Purely ES,101,13,12,20,36,20,0.128712871,0.118811881,0.198019802,0.356435644,0.198019802,12,10,2,5,0,29,2,1,7,14,8,32,1,2,10,13,6,32,0,0,6,16,18,40,0,0,6,11,23,40,0,0,8,18,14,40,Naval South,Catmon ES,"Catmon, Naval, Biliran",241,7,12,29,56.70498084,60.76628352,62.22222222,52.93103448,58.99888765,59.89782886
